Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU48,OUT019,739.7831
FDH48,OUT035,1457.311
FDO33,OUT035,2376.9922
NCU29,OUT045,2252.2485
FDW35,OUT046,522.94476
FDH05,OUT010,-543.2857
FDP26,OUT049,1523.4729
DRG27,OUT035,947.982
FDQ33,OUT046,2887.774
FDH20,OUT010,184.85919
FDV14,OUT046,1190.8201
DRD01,OUT046,941.45844
NCI17,OUT049,1286.3329
FDF39,OUT010,989.25586
FDX37,OUT046,1500.1415
NCX17,OUT035,3165.7568
FDN03,OUT013,3237.8945
NCS41,OUT010,194.61072
FDH34,OUT045,3987.7917
NCX53,OUT018,2244.0383
FDY31,OUT046,1951.508
FDD20,OUT017,2224.3635
FDE51,OUT045,702.8894
FDV27,OUT046,1253.8785
FDF16,OUT035,2538.7625
FDZ02,OUT049,1018.9447
NCK05,OUT045,1176.2236
FDM12,OUT027,2908.0999
NCA05,OUT018,1824.7301
FDX33,OUT045,2569.5078
FDM25,OUT049,2857.499
FDE41,OUT018,955.5296
FDW14,OUT045,1396.4309
NCD30,OUT046,1564.3811
FDB23,OUT010,94.6541
FDF45,OUT046,1068.8049
FDW20,OUT017,2056.1157
FDF47,OUT045,3254.8464
NCR05,OUT019,1399.7687
DRB01,OUT046,3155.5024
FDE36,OUT013,2807.2576
FDU56,OUT049,2758.1182
FDB23,OUT049,3807.7078
FDN48,OUT049,1512.0498
FDS43,OUT013,2550.016
NCN05,OUT013,1734.3569
NCL53,OUT049,2266.5874
FDL56,OUT046,1247.748
FDH17,OUT018,1478.2701
FDP37,OUT046,2309.1733
FDG09,OUT019,601.1056
FDA55,OUT045,4574.019
FDX31,OUT049,3168.8242
FDJ41,OUT045,3508.3738
DRC24,OUT045,2419.9702
FDQ21,OUT035,2857.8352
NCT54,OUT045,1407.3029
FDH08,OUT049,4610.725
FDY38,OUT018,3367.556
DRM11,OUT010,367.3385
FDG32,OUT049,2627.9714
NCH18,OUT046,4348.8306
FDI20,OUT035,5724.845
FDA33,OUT018,1939.8674
FDN45,OUT013,3689.1062
FDT45,OUT010,216.33595
FDR32,OUT035,4339.833
FDA48,OUT017,3439.3604
FDN23,OUT017,2951.7493
NCR18,OUT035,707.16406
FDD45,OUT046,1677.2806
FDI22,OUT018,3848.8694
FDT09,OUT013,2610.7449
DRC24,OUT027,4097.691
FDT39,OUT046,1940.2855
FDX28,OUT045,1493.4742
FDA50,OUT018,1392.3328
FDT33,OUT027,4560.1343
FDQ60,OUT049,2036.1499
NCM19,OUT018,1399.6342
FDF40,OUT046,3148.111
NCI30,OUT035,5104.342
FDK34,OUT049,4355.1113
FDA38,OUT027,6360.6406
FDT02,OUT045,447.66617
FDC11,OUT017,1213.7368
FDD08,OUT046,422.6511
NCS29,OUT046,4826.0557
DRI03,OUT010,-217.71133
FDK48,OUT035,1233.3094
FDM52,OUT049,2557.2917
FDP49,OUT035,778.72565
DRA24,OUT046,2447.7292
NCJ43,OUT049,3884.3867
FDE11,OUT045,3563.08
FDP01,OUT049,2102.3657
FDQ59,OUT018,972.2143
FDA43,OUT019,455.11053
FDL14,OUT017,2695.5352
FDV50,OUT010,283.88797
FDT01,OUT027,4454.5464
NCC42,OUT035,2165.9631
FDO28,OUT046,1846.7903
FDD32,OUT019,172.75792
FDV45,OUT035,2985.9124
NCW17,OUT019,465.27002
NCJ17,OUT027,1943.0924
NCF18,OUT049,4299.9004
FDP01,OUT045,1829.3683
FDH24,OUT045,2257.2183
FDI38,OUT027,6411.369
FDX03,OUT035,778.9283
FDY28,OUT046,2847.9587
FDN34,OUT018,2544.6682
FDJ02,OUT045,2353.658
FDW40,OUT019,266.55145
FDX03,OUT017,723.3234
FDE17,OUT027,3750.24
FDT58,OUT046,2406.4722
FDI38,OUT013,3843.435
FDW22,OUT035,3836.8381
FDS15,OUT027,2819.1304
NCX06,OUT013,2729.3083
DRK47,OUT035,4498.6973
FDC23,OUT027,6126.841
FDM56,OUT010,233.44037
FDP21,OUT046,3042.7703
FDP58,OUT046,2864.2415
FDA27,OUT019,1527.8379
FDK41,OUT019,267.97427
NCH42,OUT046,4575.748
FDG29,OUT045,522.7593
FDW15,OUT018,1792.967
FDD28,OUT018,708.4133
FDQ37,OUT049,4716.16
FDC23,OUT035,3655.5645
FDV13,OUT035,1760.5062
FDK33,OUT046,3459.494
FDO33,OUT013,2430.1445
FDN21,OUT017,2394.167
NCW06,OUT027,5499.657
FDI38,OUT035,4732.894
FDC21,OUT027,2337.7485
NCS05,OUT046,2438.1296
NCN53,OUT049,471.8737
FDV40,OUT010,179.39587
FDG60,OUT017,3970.096
NCY30,OUT027,5798.105
FDM40,OUT045,2201.094
NCO30,OUT046,2125.0427
FDK10,OUT046,1521.132
FDM36,OUT045,2813.732
FDN10,OUT013,2033.9711
FDM46,OUT018,1359.1882
FDX50,OUT049,1455.0862
FDP33,OUT045,4697.5283
FDO12,OUT045,3116.74
FDC28,OUT013,1402.5126
FDO31,OUT045,1105.04
FDX45,OUT035,2538.1082
FDV21,OUT049,2097.1584
FDH04,OUT049,1447.6628
NCG54,OUT013,3347.1052
FDO13,OUT046,2236.024
FDA09,OUT027,4368.194
FDC38,OUT017,2184.463
NCO42,OUT046,2029.4268
FDL45,OUT049,2007.8785
NCK31,OUT013,751.0216
FDM39,OUT017,2946.0554
FDC22,OUT010,432.39407
FDF46,OUT046,1984.4591
FDQ37,OUT045,4180.1504
FDH41,OUT010,509.53366
FDQ04,OUT046,870.92267
NCQ02,OUT027,2921.5796
FDJ57,OUT027,5108.0483
NCE07,OUT049,1772.9467
FDE56,OUT013,798.1858
FDI20,OUT049,5123.7134
FDK36,OUT018,452.54843
FDP08,OUT027,6204.81
FDF44,OUT017,2706.113
NCU53,OUT017,2014.2646
FDF47,OUT035,3356.6204
FDS55,OUT010,162.27151
FDZ52,OUT010,554.52515
FDL04,OUT018,1170.7911
NCM26,OUT035,3192.8518
FDX43,OUT049,2393.0288
FDP52,OUT049,5046.873
DRK49,OUT045,662.0716
FDE38,OUT013,2760.5947
DRF13,OUT035,2483.0728
FDK41,OUT010,38.06913
FDJ04,OUT027,2893.7288
FDZ44,OUT018,1516.1366
FDS11,OUT013,3423.038
FDA55,OUT049,4325.8237
NCW53,OUT046,2811.3428
FDB49,OUT027,2377.759
FDD23,OUT017,3781.9185
NCV42,OUT045,1625.0162
NCZ29,OUT018,1812.1681
FDQ26,OUT013,790.0443
FDV08,OUT017,680.5251
FDC53,OUT049,1003.9896
FDV58,OUT010,678.75323
NCP02,OUT019,-38.24014
DRI37,OUT045,1025.7404
FDQ12,OUT049,4253.2983
FDE33,OUT046,1334.8528
FDX27,OUT045,1037.4122
FDM22,OUT017,1078.7511
NCH30,OUT019,362.40314
FDC04,OUT017,4106.948
FDO38,OUT046,1137.6399
FDV52,OUT027,3254.5645
FDB32,OUT013,1480.0935
FDV43,OUT018,433.21646
FDI24,OUT018,2301.4172
FDR40,OUT017,1306.7406
FDW02,OUT049,1730.923
FDE44,OUT049,994.20483
FDL38,OUT046,1538.3962
NCT54,OUT010,-152.69603
DRJ39,OUT010,101.193016
FDW55,OUT049,4344.209
DRF13,OUT019,275.7199
NCW17,OUT049,2319.8271
FDP13,OUT035,825.0258
FDS08,OUT018,1826.9548
NCP17,OUT035,1235.9375
NCO53,OUT035,3726.757
FDH19,OUT045,2580.8835
FDJ04,OUT017,1750.7307
FDG10,OUT049,774.0568
FDA40,OUT010,321.5987
FDI53,OUT045,2443.6572
FDU09,OUT010,279.14993
FDK60,OUT045,1401.7323
FDR43,OUT017,446.48938
FDW22,OUT017,3524.8452
DRP47,OUT010,274.65424
DRG48,OUT010,691.0709
FDA14,OUT035,2452.2761
FDU49,OUT013,1392.866
FDK28,OUT045,5191.7905
FDT19,OUT046,3321.7607
NCQ42,OUT045,1475.5784
FDD03,OUT045,4068.1494
NCM53,OUT013,1756.5302
NCX53,OUT045,2871.7754
FDV14,OUT027,2179.5806
NCZ54,OUT017,3258.0017
FDB39,OUT013,897.5273
DRC24,OUT046,2323.1409
FDY36,OUT013,1249.6115
FDN01,OUT035,2565.21
DRH25,OUT046,955.6833
FDV08,OUT046,811.7612
NCP53,OUT049,3982.2666
FDU52,OUT010,401.14532
NCI42,OUT045,3907.3872
FDZ14,OUT035,2265.1108
FDF11,OUT046,2954.2288
FDQ13,OUT018,924.6673
FDO32,OUT010,133.782
DRJ37,OUT018,1939.5881
FDY43,OUT046,2787.973
NCT41,OUT017,2376.4895
NCV17,OUT045,2711.7534
FDM04,OUT027,1332.8275
DRB48,OUT018,327.49942
FDM24,OUT013,2398.932
FDT37,OUT049,4247.0693
NCO05,OUT010,328.34238
FDL13,OUT046,3509.428
FDL15,OUT017,2099.8406
FDB11,OUT018,2964.6604
FDL14,OUT019,454.1762
FDY10,OUT019,219.89998
FDJ40,OUT049,1882.6273
NCW18,OUT046,4169.033
NCY06,OUT013,2072.427
DRE13,OUT018,1158.5012
FDA26,OUT045,4086.4304
NCE19,OUT010,250.44771
FDE33,OUT035,1324.9731
DRL59,OUT027,1690.2266
FDY07,OUT046,774.3956
FDF57,OUT018,1591.0231
FDM58,OUT035,2125.9963
FDP26,OUT027,2046.1111
FDY32,OUT046,3099.031
FDD51,OUT010,17.9619
FDU22,OUT018,1773.6323
FDZ49,OUT018,3304.227
NCI42,OUT017,4166.632
FDT04,OUT027,990.3703
NCU41,OUT045,3529.5764
FDS56,OUT045,2057.0496
NCN42,OUT017,2513.1716
FDK34,OUT046,4322.7715
FDB03,OUT017,3498.83
DRJ25,OUT035,768.564
FDT25,OUT027,3293.4746
FDN20,OUT013,2627.4998
FDP09,OUT013,3743.356
FDM20,OUT019,-916.8341
NCG55,OUT046,1757.5902
NCP14,OUT045,1940.7555
NCH06,OUT046,2954.913
FDV52,OUT013,2146.5496
NCL07,OUT035,774.14935
DRJ11,OUT027,5530.632
DRO59,OUT013,1236.2786
FDW15,OUT010,136.86575
NCQ30,OUT035,1807.0315
NCN54,OUT019,110.93497
FDY01,OUT027,3187.9104
FDX39,OUT035,4036.5874
FDH53,OUT027,1999.7567
FDA57,OUT035,834.1676
NCC07,OUT010,265.87296
FDU28,OUT013,1979.3438
FDK36,OUT010,232.62006
FDR36,OUT018,756.9847
NCQ17,OUT035,2640.0586
FDS28,OUT019,181.53836
FDE08,OUT045,2503.4075
FDU22,OUT046,2218.5737
FDG41,OUT045,1564.2701
FDO31,OUT010,223.05566
FDM21,OUT019,490.3926
FDU40,OUT017,2784.6206
FDV36,OUT018,1702.3195
FDT10,OUT027,1584.2699
FDX38,OUT045,666.9971
NCU30,OUT027,3807.8018
NCV06,OUT049,3649.74
FDT16,OUT035,2843.8918
NCP41,OUT027,2142.091
FDZ56,OUT017,3112.1396
FDC22,OUT035,2806.9753
FDU10,OUT035,592.2753
FDS46,OUT045,1912.9324
FDO08,OUT049,2589.5513
NCV42,OUT018,1479.2914
FDP33,OUT035,4649.7183
FDJ12,OUT046,3795.0598
FDH04,OUT045,1432.6036
NCU54,OUT013,3158.1672
FDO36,OUT010,581.98645
FDT37,OUT027,6933.847
FDD14,OUT010,520.03394
FDA16,OUT013,4561.7007
NCS42,OUT019,339.6788
FDP10,OUT019,554.4581
FDQ28,OUT049,2635.0151
FDK57,OUT010,553.24396
FDK02,OUT013,1923.4298
FDW47,OUT018,1992.4872
NCC42,OUT018,1939.1445
FDQ37,OUT018,5309.9194
FDL40,OUT046,1375.9578
DRE13,OUT010,274.63458
FDQ34,OUT027,3245.3152
NCB54,OUT046,2001.0889
FDS48,OUT049,2478.5127
FDO15,OUT045,1036.5985
NCT30,OUT013,867.18604
FDU49,OUT027,2238.8203
FDE21,OUT046,2419.162
FDS49,OUT019,332.7938
FDT38,OUT027,1918.9395
FDZ01,OUT045,1811.0188
FDC41,OUT035,1218.925
DRG13,OUT010,229.2851
NCZ42,OUT018,3831.6926
NCM07,OUT045,1448.0707
NCV17,OUT018,2104.001
DRK39,OUT035,1341.5878
FDS37,OUT018,1524.192
FDV12,OUT019,406.41
NCG19,OUT018,4152.471
FDS51,OUT013,851.53973
NCO14,OUT046,468.61722
FDC38,OUT046,1799.0197
FDN15,OUT046,2576.0078
NCH42,OUT013,4091.4946
FDQ22,OUT046,563.47394
FDC05,OUT013,3081.4414
FDZ31,OUT013,2865.3176
DRJ23,OUT049,3521.4734
FDC52,OUT035,2257.349
DRD12,OUT010,198.53246
FDV55,OUT017,2278.4072
FDD32,OUT046,1028.641
FDR01,OUT049,2866.0066
FDY08,OUT019,268.66754
FDQ45,OUT045,4739.5684
DRN11,OUT027,3678.2751
NCS05,OUT018,2036.1907
FDY32,OUT035,2685.8596
NCD31,OUT045,2869.3843
NCE06,OUT049,3302.7495
NCP14,OUT046,1933.926
NCF18,OUT019,509.1089
FDF14,OUT018,2161.5276
FDB22,OUT017,2339.4607
NCH54,OUT049,3446.268
FDU27,OUT035,680.3658
FDS58,OUT027,4070.977
NCU29,OUT035,2721.081
FDJ57,OUT013,2870.667
FDL56,OUT049,1247.7607
FDH60,OUT035,3532.586
FDN24,OUT018,826.8566
FDD02,OUT017,2554.474
FDP15,OUT017,4458.3096
FDB28,OUT027,5714.106
DRC49,OUT045,2504.4646
NCG30,OUT018,1455.7943
FDJ14,OUT049,1351.9067
FDL52,OUT045,579.44666
NCG19,OUT027,6089.877
NCN41,OUT035,2236.9075
FDW22,OUT013,4492.511
FDI02,OUT013,1670.8015
FDV51,OUT045,2485.89
FDV48,OUT046,1353.1343
NCL17,OUT019,419.4107
FDP46,OUT045,1131.63
FDU10,OUT045,498.2568
FDT37,OUT010,-809.3924
FDI27,OUT035,770.1709
FDN51,OUT046,4662.7188
FDW07,OUT035,1247.498
FDN45,OUT049,3189.2869
DRN37,OUT027,4653.49
DRF48,OUT049,3317.2876
FDP38,OUT019,-15.705486
NCX18,OUT027,4431.1846
FDK45,OUT018,1841.9857
FDZ37,OUT049,1654.0112
FDS50,OUT018,3087.1157
NCR54,OUT018,2053.2976
NCS17,OUT035,1420.5366
FDV31,OUT046,2461.2188
DRE27,OUT017,1288.9778
FDN60,OUT013,2986.9272
FDK26,OUT013,2687.5818
FDX37,OUT018,1154.8824
FDW31,OUT046,2691.3623
FDX26,OUT018,2599.9885
DRL49,OUT019,94.19832
FDU49,OUT017,1636.4473
FDY58,OUT046,4013.3682
FDN03,OUT045,4520.6113
NCV06,OUT010,91.28537
FDH53,OUT045,1127.7645
FDG31,OUT018,996.00214
NCC06,OUT045,2272.2478
FDS13,OUT049,3197.0613
FDP16,OUT035,4463.7983
FDA35,OUT013,2255.647
DRP47,OUT018,2577.2092
FDY28,OUT010,1668.7899
FDY20,OUT035,1411.2792
NCH30,OUT017,1878.5437
NCR29,OUT019,764.2886
NCP05,OUT013,2596.5493
NCF30,OUT019,352.32245
FDA08,OUT035,2642.4026
FDN51,OUT027,7939.7275
FDH12,OUT046,1496.4281
FDY39,OUT017,4493.602
NCO53,OUT045,2742.6755
FDB40,OUT046,2308.4421
FDH02,OUT049,1536.4183
FDY11,OUT027,2013.0792
FDQ09,OUT019,616.5527
FDP16,OUT013,3232.9727
NCF55,OUT018,451.8611
FDY09,OUT027,4306.377
FDY39,OUT045,4407.384
NCU53,OUT049,2071.9465
NCT41,OUT049,2060.3806
FDJ45,OUT046,445.05682
FDR28,OUT013,2772.8645
FDN08,OUT013,1883.1287
FDJ07,OUT049,1738.2279
FDZ09,OUT027,4185.46
FDQ14,OUT017,2333.5696
FDY12,OUT027,1440.4376
FDK57,OUT046,1857.4849
FDD20,OUT049,2321.9077
FDS36,OUT018,1681.715
FDI40,OUT049,1737.6014
FDJ40,OUT045,1995.8909
FDE08,OUT013,2417.7358
DRK01,OUT013,1063.0258
FDC58,OUT049,731.92413
FDE50,OUT046,3392.7363
FDX48,OUT035,2166.8682
DRM35,OUT018,2227.738
FDG41,OUT013,1709.5386
FDB52,OUT046,3411.8398
FDV19,OUT045,2560.556
DRG48,OUT017,2589.0696
FDI26,OUT013,2441.7676
FDU11,OUT019,411.56235
FDF59,OUT019,60.385815
FDR07,OUT049,1022.5173
NCE06,OUT017,2850.1204
FDE10,OUT046,1795.2312
NCO55,OUT046,1991.6886
FDZ13,OUT013,802.8692
FDT50,OUT017,1499.9503
FDH12,OUT010,345.24133
FDD21,OUT045,2173.0889
NCM05,OUT013,5117.399
FDK04,OUT013,844.55176
FDN33,OUT017,1537.4573
NCM18,OUT010,209.23512
DRC25,OUT049,1572.3145
FDT47,OUT017,1874.547
FDD45,OUT027,2700.2727
NCD07,OUT018,1367.0254
NCY54,OUT010,263.5849
FDL12,OUT049,954.71277
FDL02,OUT017,1830.0038
FDC60,OUT035,1825.8202
FDR37,OUT017,4149.16
FDY16,OUT017,4286.0303
FDU26,OUT045,1676.946
FDN24,OUT013,843.7205
FDH44,OUT013,2502.2131
FDE23,OUT010,159.95366
FDW60,OUT017,1962.0182
FDQ55,OUT049,1967.3917
FDV32,OUT027,2023.7576
FDV03,OUT010,676.3796
FDY14,OUT010,349.10062
NCL55,OUT027,5338.449
DRF25,OUT017,815.26385
FDX03,OUT046,597.5813
FDF40,OUT045,2981.2603
FDX24,OUT010,351.64352
FDA25,OUT049,1687.5885
FDH21,OUT018,3491.2676
FDB47,OUT010,63.26078
FDT34,OUT019,420.04254
FDS39,OUT010,258.7674
NCU05,OUT046,1247.6525
FDE02,OUT049,1672.6698
FDL25,OUT035,1230.6608
FDC50,OUT049,1614.5614
FDZ32,OUT049,1645.6376
FDV14,OUT045,1212.344
FDR07,OUT045,448.83044
FDB26,OUT049,947.53156
NCR50,OUT045,2654.8525
FDP01,OUT018,2356.975
FDH57,OUT045,1849.1285
FDM60,OUT027,961.4555
FDA45,OUT017,3612.854
FDU55,OUT017,4339.4595
FDH40,OUT035,1383.0872
FDG40,OUT019,-175.70773
FDT12,OUT049,4570.9463
DRL59,OUT045,842.0186
FDT47,OUT018,1419.7086
FDI60,OUT017,998.11456
DRF51,OUT027,1184.6892
NCK31,OUT049,764.41504
FDB08,OUT045,2433.21
FDM44,OUT035,1511.4154
FDD46,OUT018,2065.1824
FDR27,OUT019,302.57806
FDV56,OUT010,201.60672
FDM02,OUT049,1270.3264
FDU45,OUT018,2018.279
FDZ10,OUT017,2085.8088
NCK31,OUT010,135.12065
FDR27,OUT035,2276.233
FDF33,OUT013,1960.1648
FDJ36,OUT046,1569.5072
FDP33,OUT049,4508.065
FDG17,OUT046,4601.044
FDG47,OUT027,3447.1033
NCW29,OUT046,1939.6731
DRH59,OUT017,1191.0499
FDR32,OUT017,4097.185
FDP48,OUT035,4652.9414
FDG17,OUT035,3580.4153
DRJ59,OUT017,800.0754
FDY48,OUT027,2551.1375
FDB02,OUT046,2357.2646
FDN10,OUT019,401.0652
NCD55,OUT035,672.35065
FDX34,OUT013,2206.3943
FDZ38,OUT045,4352.9688
DRF37,OUT049,3910.8303
DRL47,OUT019,231.81235
FDL27,OUT035,1391.9672
NCP53,OUT035,4546.227
FDT03,OUT019,741.1197
FDJ28,OUT035,3440.3105
FDF40,OUT018,3175.4207
FDA32,OUT035,3586.5137
NCP02,OUT017,773.1568
FDZ31,OUT045,2728.9377
NCQ29,OUT013,3494.1938
FDP57,OUT010,273.52966
FDL32,OUT027,3295.7754
DRB01,OUT035,2840.464
FDJ40,OUT046,1824.103
FDO24,OUT018,2418.567
FDO11,OUT018,5324.92
FDA56,OUT035,2820.1357
FDF02,OUT045,1328.4053
FDA10,OUT013,1708.1957
NCI55,OUT017,1988.0795
FDZ40,OUT010,-38.39594
FDV08,OUT049,677.71716
FDN48,OUT013,1279.4874
FDU57,OUT017,2581.1433
DRF49,OUT013,1520.0895
FDS02,OUT035,3556.1729
FDS43,OUT046,2443.2021
FDT16,OUT013,4341.611
FDX19,OUT027,5809.214
FDK15,OUT046,1766.8944
DRA12,OUT049,2198.535
FDY35,OUT017,1082.9939
NCU42,OUT013,3079.8025
FDD26,OUT013,3424.5908
FDR11,OUT018,2238.6035
NCP53,OUT045,3683.0042
FDP34,OUT045,2643.635
NCV41,OUT019,238.43068
FDN20,OUT018,2695.867
FDZ16,OUT018,2861.231
FDZ28,OUT049,1975.9705
NCL55,OUT013,4177.4014
NCJ17,OUT046,1833.1007
FDT37,OUT046,3670.7883
FDV51,OUT049,2727.8142
FDZ28,OUT035,2309.4192
FDN27,OUT013,1142.9521
FDS14,OUT019,274.57526
FDZ58,OUT045,2085.3835
FDD46,OUT046,2059.2266
FDJ03,OUT035,828.07733
FDU03,OUT010,282.48502
FDA33,OUT027,3745.1582
NCW53,OUT035,2808.4854
NCC55,OUT017,527.43896
FDP52,OUT019,736.1131
FDE39,OUT049,2006.9441
FDB44,OUT035,4127.926
FDG59,OUT013,470.72537
FDI05,OUT013,1460.9813
FDF59,OUT045,1919.7915
FDM39,OUT019,-253.2414
FDB14,OUT013,1422.6779
NCS05,OUT019,528.27515
DRJ35,OUT045,941.221
FDO31,OUT019,196.30847
FDA31,OUT046,2504.332
FDX40,OUT049,578.8853
FDW56,OUT045,4355.6924
FDH09,OUT018,434.80655
FDA52,OUT019,383.17407
FDF20,OUT019,338.9035
FDE40,OUT046,699.8315
NCU17,OUT046,2173.1057
NCP14,OUT035,2063.103
FDN25,OUT027,1777.4929
FDU39,OUT049,834.77106
NCM05,OUT017,4331.4717
FDU07,OUT017,2820.6824
FDF28,OUT049,1891.3021
FDR57,OUT049,2544.269
FDJ33,OUT013,2051.2163
DRH23,OUT035,1178.7615
FDQ52,OUT046,4624.2993
DRK13,OUT035,3269.3982
FDP09,OUT046,5257.5864
FDR08,OUT027,2395.873
FDV50,OUT045,1948.8872
FDT13,OUT049,3053.7754
FDJ27,OUT027,3157.441
FDH21,OUT046,3126.7097
FDW14,OUT027,2085.357
FDL52,OUT049,706.12885
FDW28,OUT017,2764.752
FDL40,OUT049,1337.3566
FDE24,OUT046,1788.5889
FDX35,OUT049,2828.525
FDP46,OUT017,1180.0254
FDX56,OUT045,4289.242
FDQ45,OUT049,2980.979
FDK50,OUT027,3742.7832
FDY26,OUT045,5179.0073
FDQ09,OUT017,1701.8489
FDN39,OUT049,3028.4875
FDP13,OUT017,857.42346
FDR51,OUT013,2405.5623
FDZ49,OUT010,-281.72214
FDL28,OUT018,3132.172
FDZ10,OUT035,2094.9658
FDK38,OUT013,2156.911
DRL49,OUT027,3122.0051
FDR15,OUT013,2398.4294
FDQ24,OUT035,4527.979
FDD56,OUT013,2637.9045
NCR42,OUT046,330.33337
FDH52,OUT045,1079.237
FDH57,OUT019,119.3509
FDR15,OUT010,310.47223
FDJ34,OUT035,1690.8507
FDW37,OUT035,1312.9023
FDQ23,OUT018,1307.5729
FDP34,OUT013,2802.8418
FDE04,OUT027,5509.9014
FDC48,OUT045,1158.595
FDA47,OUT019,377.42178
FDI35,OUT018,2690.212
NCV05,OUT013,1957.0951
FDR28,OUT045,2634.8818
FDH31,OUT017,1697.0856
FDP59,OUT019,304.70682
FDS19,OUT018,851.6326
FDM60,OUT045,701.9541
FDJ44,OUT018,2315.6672
DRH51,OUT017,1436.6287
DRC25,OUT017,1629.5526
DRE25,OUT013,1370.8416
NCX05,OUT049,1892.8282
FDR11,OUT017,2624.9133
DRP47,OUT045,3845.0466
DRC49,OUT019,410.68085
FDQ47,OUT027,1238.1603
FDL20,OUT013,2011.6807
FDM34,OUT035,2255.5667
NCN55,OUT013,4515.27
FDD41,OUT035,1797.5175
FDE52,OUT049,1718.7303
NCT18,OUT019,686.9161
FDJ32,OUT018,742.8019
FDE16,OUT046,4226.41
FDZ09,OUT045,2658.371
DRZ11,OUT046,1758.3304
FDK41,OUT049,1425.7263
FDE56,OUT049,1004.0952
FDH34,OUT013,3434.343
DRI49,OUT013,1329.2781
DRI59,OUT046,4766.6167
DRC36,OUT049,2796.551
FDS15,OUT019,433.77133
FDI07,OUT018,3716.2239
FDZ15,OUT018,1770.7799
NCX41,OUT027,6156.0615
NCO29,OUT019,539.4418
FDF57,OUT013,2814.3342
FDI33,OUT035,1714.6868
DRJ47,OUT049,2854.5903
FDB34,OUT046,1418.5507
FDY22,OUT027,3956.7112
DRL11,OUT017,2755.6965
FDY46,OUT035,3103.457
FDG17,OUT013,3488.29
FDE52,OUT018,1120.9989
DRP47,OUT027,4719.944
FDO01,OUT010,-139.59967
FDL09,OUT046,2031.2201
FDR57,OUT013,2197.061
DRD37,OUT035,761.4918
FDQ36,OUT027,1118.0253
FDL33,OUT049,2488.0232
FDL48,OUT045,738.4767
FDL28,OUT049,4874.821
NCN29,OUT046,776.2707
FDO13,OUT035,3097.746
FDB38,OUT045,2783.5469
FDI36,OUT035,3331.6084
FDI58,OUT035,1697.8792
FDH22,OUT018,2118.8596
FDQ27,OUT013,2111.2007
FDT33,OUT046,1948.5658
FDC56,OUT045,1448.3744
FDF14,OUT046,2692.7773
FDQ39,OUT017,3918.1736
NCM43,OUT017,3331.5164
FDS46,OUT035,2211.2703
FDI22,OUT049,3970.7478
NCE43,OUT045,2397.817
FDZ36,OUT010,372.53668
FDR13,OUT019,396.52524
FDP46,OUT018,1044.3943
FDW56,OUT019,386.99936
FDB40,OUT017,2516.5269
FDM28,OUT018,2482.7856
FDV49,OUT013,5748.4146
NCS53,OUT018,2088.636
FDO03,OUT049,4490.962
FDT15,OUT035,3392.2163
FDD33,OUT049,3734.2134
FDX13,OUT017,5120.4106
FDH60,OUT013,2788.125
DRH51,OUT046,1132.4207
NCL07,OUT049,629.21454
FDW51,OUT045,2594.923
FDF21,OUT019,316.05923
FDH26,OUT019,237.59985
FDJ03,OUT049,799.6998
FDU35,OUT017,1986.7991
DRL01,OUT018,5048.2393
FDE59,OUT045,541.7124
FDI60,OUT035,1110.0059
DRH39,OUT035,1452.5544
FDK36,OUT049,565.8452
FDN52,OUT045,1340.9832
FDU12,OUT017,4250.377
NCT05,OUT027,4724.7476
FDS37,OUT027,2929.8367
FDK24,OUT017,908.2407
DRF36,OUT013,3111.2898
FDN46,OUT010,250.6776
NCN06,OUT045,2129.0674
FDD59,OUT035,1363.7987
FDM14,OUT045,1514.2227
FDO10,OUT018,750.07196
FDU35,OUT013,1738.0586
NCA30,OUT018,2747.456
NCO41,OUT049,1314.2109
FDI24,OUT046,2818.989
FDZ16,OUT046,3227.5688
FDV47,OUT046,1342.924
FDV16,OUT045,763.5724
FDZ22,OUT035,1366.8481
FDO20,OUT010,-63.444363
FDW38,OUT013,877.3156
FDW52,OUT045,2988.4607
FDT43,OUT019,40.089527
NCS29,OUT045,5332.879
NCC31,OUT017,2567.915
FDA21,OUT017,3199.6472
FDQ55,OUT046,2142.678
NCE54,OUT049,1481.5907
FDD45,OUT017,1783.7979
NCP17,OUT017,1215.2134
FDR47,OUT035,3374.5527
DRM35,OUT013,3103.773
FDR47,OUT019,552.2415
FDX19,OUT010,-242.97275
FDV22,OUT027,3962.0234
FDQ46,OUT027,3295.431
DRO47,OUT045,1734.0356
FDB44,OUT010,654.48926
FDN02,OUT010,443.04883
FDW10,OUT045,2909.006
FDJ41,OUT019,1114.961
FDM50,OUT046,939.72064
FDW10,OUT035,3868.7434
FDY48,OUT049,1754.0547
NCE30,OUT027,4727.644
FDO04,OUT045,882.3166
FDQ26,OUT010,195.96008
NCX29,OUT018,2321.898
FDE39,OUT046,1818.725
NCR54,OUT027,5413.2686
NCP55,OUT027,1479.4636
FDX22,OUT017,4431.6724
FDI05,OUT035,1362.193
FDC51,OUT027,3392.5527
FDC10,OUT013,1928.1439
FDJ46,OUT045,2840.7793
FDV10,OUT010,237.3302
FDX12,OUT027,6371.438
FDL43,OUT019,218.03757
DRB13,OUT046,2432.6729
FDF59,OUT027,3392.4395
FDT35,OUT049,2533.4966
NCJ19,OUT035,855.5046
FDT35,OUT018,3049.745
FDI48,OUT046,637.91565
